,group,names,scores,logfoldchanges,pvals,pvals_adj
9292,Floor,ARG2,0.0,0.0,1.0,1.0
9293,Floor,ARG1,0.0,0.0,1.0,1.0
9294,Floor,TMEM184A,0.0,0.0,1.0,1.0
9295,Floor,TMEM191C,0.0,0.0,1.0,1.0
9296,Floor,TMEM200C,0.0,0.0,1.0,1.0
9297,Floor,TMEM200B,0.0,0.0,1.0,1.0
9298,Floor,TMEM198,0.0,0.0,1.0,1.0
9299,Floor,TMEM196,0.0,0.0,1.0,1.0
9300,Floor,TMEM207,0.0,0.0,1.0,1.0
9301,Floor,TMEM202,0.0,0.0,1.0,1.0
9302,Floor,TMEM239,0.0,0.0,1.0,1.0
9303,Floor,APOM,0.0,0.0,1.0,1.0
9304,Floor,AQP2,0.0,0.0,1.0,1.0
9305,Floor,AQP12B,0.0,0.0,1.0,1.0
9306,Floor,AQP11,0.0,0.0,1.0,1.0
9307,Floor,AQP10,0.0,0.0,1.0,1.0
9308,Floor,AQP1,0.0,0.0,1.0,1.0
9309,Floor,AQPEP,0.0,0.0,1.0,1.0
9310,Floor,AQP8,0.0,0.0,1.0,1.0
9311,Floor,AQP6,0.0,0.0,1.0,1.0
9312,Floor,AQP4-AS1,0.0,0.0,1.0,1.0
9313,Floor,AQP4,0.0,0.0,1.0,1.0
9314,Floor,TMEM254-AS1,0.0,0.0,1.0,1.0
9315,Floor,TMEM217,0.0,0.0,1.0,1.0
9316,Floor,TMEM249,0.0,0.0,1.0,1.0
9317,Floor,TMEM247,0.0,0.0,1.0,1.0
9318,Floor,TMEM260,0.0,0.0,1.0,1.0
9319,Floor,TMEM26,0.0,0.0,1.0,1.0
9320,Floor,TMEM256-PLSCR3,0.0,0.0,1.0,1.0
9321,Floor,TMEM255B,0.0,0.0,1.0,1.0
9322,Floor,TMEM255A,0.0,0.0,1.0,1.0
9323,Floor,TMEM37,0.0,0.0,1.0,1.0
9324,Floor,TMEM35,0.0,0.0,1.0,1.0
9325,Floor,TMEM30B,0.0,0.0,1.0,1.0
9326,Floor,TMEM27,0.0,0.0,1.0,1.0
9327,Floor,TMEM262,0.0,0.0,1.0,1.0
9328,Floor,TMEM40,0.0,0.0,1.0,1.0
9329,Floor,TMEM253,0.0,0.0,1.0,1.0
9330,Floor,AP000692.9,0.0,0.0,1.0,1.0
9331,Floor,AP000688.8,0.0,0.0,1.0,1.0
9332,Floor,AP001024.2,0.0,0.0,1.0,1.0
9333,Floor,AP000997.2,0.0,0.0,1.0,1.0
9334,Floor,AP000974.1,0.0,0.0,1.0,1.0
9335,Floor,AP000962.2,0.0,0.0,1.0,1.0
9336,Floor,AP000867.1,0.0,0.0,1.0,1.0
9337,Floor,AP000769.1,0.0,0.0,1.0,1.0
9338,Floor,AP001057.1,0.0,0.0,1.0,1.0
9339,Floor,AP001056.1,0.0,0.0,1.0,1.0
9340,Floor,AP001055.1,0.0,0.0,1.0,1.0
9341,Floor,AP001046.6,0.0,0.0,1.0,1.0
9342,Floor,TMPRSS11A,0.0,0.0,1.0,1.0
9343,Floor,AP001044.2,0.0,0.0,1.0,1.0
9344,Floor,TNR,0.0,0.0,1.0,1.0
9345,Floor,TNP2,0.0,0.0,1.0,1.0
9346,Floor,TNNT3,0.0,0.0,1.0,1.0
9347,Floor,TNNT2,0.0,0.0,1.0,1.0
9348,Floor,TNXB,0.0,0.0,1.0,1.0
9349,Floor,TNS4,0.0,0.0,1.0,1.0
9350,Floor,TOM1L1,0.0,0.0,1.0,1.0
9351,Floor,TOB1-AS1,0.0,0.0,1.0,1.0
9352,Floor,TNFSF11,0.0,0.0,1.0,1.0
9353,Floor,TNFSF18,0.0,0.0,1.0,1.0
9354,Floor,TNKS2-AS1,0.0,0.0,1.0,1.0
9355,Floor,AP001046.5,0.0,0.0,1.0,1.0
9356,Floor,AP000462.1,0.0,0.0,1.0,1.0
9357,Floor,AP000442.4,0.0,0.0,1.0,1.0
9358,Floor,AP000442.1,0.0,0.0,1.0,1.0
9359,Floor,AP000439.1,0.0,0.0,1.0,1.0
9360,Floor,AP000356.2,0.0,0.0,1.0,1.0
9361,Floor,AP000593.7,0.0,0.0,1.0,1.0
9362,Floor,AP000569.9,0.0,0.0,1.0,1.0
9363,Floor,AP000487.6,0.0,0.0,1.0,1.0
9364,Floor,AP000487.5,0.0,0.0,1.0,1.0
9365,Floor,AP000477.3,0.0,0.0,1.0,1.0
9366,Floor,AP000477.2,0.0,0.0,1.0,1.0
9367,Floor,TOP2A,0.0,0.0,1.0,1.0
9368,Floor,AP000695.4,0.0,0.0,1.0,1.0
9369,Floor,TOX3,0.0,0.0,1.0,1.0
9370,Floor,TP53AIP1,0.0,0.0,1.0,1.0
9371,Floor,AP000688.29,0.0,0.0,1.0,1.0
9372,Floor,AP000688.15,0.0,0.0,1.0,1.0
9373,Floor,AP000688.14,0.0,0.0,1.0,1.0
9374,Floor,AP000679.2,0.0,0.0,1.0,1.0
9375,Floor,AP000662.4,0.0,0.0,1.0,1.0
9376,Floor,AP000654.4,0.0,0.0,1.0,1.0
9377,Floor,AP000640.2,0.0,0.0,1.0,1.0
9378,Floor,AP000640.10,0.0,0.0,1.0,1.0
9379,Floor,AP000705.7,0.0,0.0,1.0,1.0
9380,Floor,AP000704.5,0.0,0.0,1.0,1.0
9381,Floor,AP000695.6,0.0,0.0,1.0,1.0
9382,Floor,TOPAZ1,0.0,0.0,1.0,1.0
9383,Floor,TNFAIP8L3,0.0,0.0,1.0,1.0
9384,Floor,TNFAIP6,0.0,0.0,1.0,1.0
9385,Floor,TNFRSF13C,0.0,0.0,1.0,1.0
9386,Floor,TNFRSF12A,0.0,0.0,1.0,1.0
9387,Floor,TNFRSF25,0.0,0.0,1.0,1.0
9388,Floor,TNFRSF19,0.0,0.0,1.0,1.0
9389,Floor,AP002884.2,0.0,0.0,1.0,1.0
9390,Floor,AP001891.1,0.0,0.0,1.0,1.0
9391,Floor,AP001885.1,0.0,0.0,1.0,1.0
9392,Floor,AP001631.9,0.0,0.0,1.0,1.0
9393,Floor,AP001627.1,0.0,0.0,1.0,1.0
9394,Floor,AP001626.2,0.0,0.0,1.0,1.0
9395,Floor,TNK1,0.0,0.0,1.0,1.0
9396,Floor,AP003774.6,0.0,0.0,1.0,1.0
9397,Floor,AP003774.1,0.0,0.0,1.0,1.0
9398,Floor,AP003733.1,0.0,0.0,1.0,1.0
9399,Floor,AP003068.23,0.0,0.0,1.0,1.0
9400,Floor,AP003025.2,0.0,0.0,1.0,1.0
9401,Floor,AP002954.4,0.0,0.0,1.0,1.0
9402,Floor,AP002954.3,0.0,0.0,1.0,1.0
9403,Floor,AP006216.11,0.0,0.0,1.0,1.0
9404,Floor,AP006216.10,0.0,0.0,1.0,1.0
9405,Floor,AP005530.1,0.0,0.0,1.0,1.0
9406,Floor,AP1M2,0.0,0.0,1.0,1.0
9407,Floor,TMPRSS11D,0.0,0.0,1.0,1.0
9408,Floor,TMPRSS11BNL,0.0,0.0,1.0,1.0
9409,Floor,AP001626.1,0.0,0.0,1.0,1.0
9410,Floor,TNNT1,0.0,0.0,1.0,1.0
9411,Floor,TNNI3K,0.0,0.0,1.0,1.0
9412,Floor,TNNI3,0.0,0.0,1.0,1.0
9413,Floor,TNNI1,0.0,0.0,1.0,1.0
9414,Floor,TNNC1,0.0,0.0,1.0,1.0
9415,Floor,TNN,0.0,0.0,1.0,1.0
9416,Floor,AP001189.4,0.0,0.0,1.0,1.0
9417,Floor,AP001172.2,0.0,0.0,1.0,1.0
9418,Floor,AP001171.1,0.0,0.0,1.0,1.0
9419,Floor,AP001065.2,0.0,0.0,1.0,1.0
9420,Floor,AP001065.15,0.0,0.0,1.0,1.0
9421,Floor,AP001059.5,0.0,0.0,1.0,1.0
9422,Floor,TNC,0.0,0.0,1.0,1.0
9423,Floor,AP001429.1,0.0,0.0,1.0,1.0
9424,Floor,AP001412.1,0.0,0.0,1.0,1.0
9425,Floor,AP001350.1,0.0,0.0,1.0,1.0
9426,Floor,AP001347.6,0.0,0.0,1.0,1.0
9427,Floor,AP001257.1,0.0,0.0,1.0,1.0
9428,Floor,AP001596.6,0.0,0.0,1.0,1.0
9429,Floor,AP001437.1,0.0,0.0,1.0,1.0
9430,Floor,AP001432.14,0.0,0.0,1.0,1.0
9431,Floor,AP001623.1,0.0,0.0,1.0,1.0
9432,Floor,AP001619.2,0.0,0.0,1.0,1.0
9433,Floor,AP001605.4,0.0,0.0,1.0,1.0
9434,Floor,AP001604.3,0.0,0.0,1.0,1.0
9435,Floor,AP001597.1,0.0,0.0,1.0,1.0
9436,Floor,AP001058.3,0.0,0.0,1.0,1.0
9437,Floor,SNORA17,0.0,0.0,1.0,1.0
9438,Floor,SNORA16,0.0,0.0,1.0,1.0
9439,Floor,SNORA15,0.0,0.0,1.0,1.0
9440,Floor,SNORA11B,0.0,0.0,1.0,1.0
9441,Floor,SNORA11,0.0,0.0,1.0,1.0
9442,Floor,SNORA26,0.0,0.0,1.0,1.0
9443,Floor,SNORA25,0.0,0.0,1.0,1.0
9444,Floor,SNORA24,0.0,0.0,1.0,1.0
9445,Floor,SNORA22,0.0,0.0,1.0,1.0
9446,Floor,SNORA20,0.0,0.0,1.0,1.0
9447,Floor,SNORA18,0.0,0.0,1.0,1.0
9448,Floor,SNORA38,0.0,0.0,1.0,1.0
9449,Floor,C10orf107,0.0,0.0,1.0,1.0
9450,Floor,SNORA34,0.0,0.0,1.0,1.0
9451,Floor,SNORA33,0.0,0.0,1.0,1.0
9452,Floor,SNORA30,0.0,0.0,1.0,1.0
9453,Floor,SNORA2B,0.0,0.0,1.0,1.0
9454,Floor,SNORA28,0.0,0.0,1.0,1.0
9455,Floor,CAP2,0.0,0.0,1.0,1.0
9456,Floor,CAND2,0.0,0.0,1.0,1.0
9457,Floor,CAPN14,0.0,0.0,1.0,1.0
9458,Floor,CAPN13,0.0,0.0,1.0,1.0
9459,Floor,CAPN12,0.0,0.0,1.0,1.0
9460,Floor,CAPN11,0.0,0.0,1.0,1.0
9461,Floor,CAPN8,0.0,0.0,1.0,1.0
9462,Floor,SNORA37,0.0,0.0,1.0,1.0
9463,Floor,SNORA57,0.0,0.0,1.0,1.0
9464,Floor,SNORA55,0.0,0.0,1.0,1.0
9465,Floor,SNORA54,0.0,0.0,1.0,1.0
9466,Floor,SNORA53,0.0,0.0,1.0,1.0
9467,Floor,SNORA51,0.0,0.0,1.0,1.0
9468,Floor,SNORA7,0.0,0.0,1.0,1.0
9469,Floor,SNORA68,0.0,0.0,1.0,1.0
9470,Floor,SNORA66,0.0,0.0,1.0,1.0
9471,Floor,SNORA63,0.0,0.0,1.0,1.0
9472,Floor,SNORA62,0.0,0.0,1.0,1.0
9473,Floor,SNORA75,0.0,0.0,1.0,1.0
9474,Floor,SNORA73B,0.0,0.0,1.0,1.0
9475,Floor,SNHG18,0.0,0.0,1.0,1.0
9476,Floor,SNORA72,0.0,0.0,1.0,1.0
9477,Floor,SNORA70G,0.0,0.0,1.0,1.0
9478,Floor,SNORA70E,0.0,0.0,1.0,1.0
9479,Floor,CALML3-AS1,0.0,0.0,1.0,1.0
9480,Floor,CALHM3,0.0,0.0,1.0,1.0
9481,Floor,CALHM1,0.0,0.0,1.0,1.0
9482,Floor,CALY,0.0,0.0,1.0,1.0
9483,Floor,CALR3,0.0,0.0,1.0,1.0
9484,Floor,CALML6,0.0,0.0,1.0,1.0
9485,Floor,CAMK2B,0.0,0.0,1.0,1.0
9486,Floor,CAMK2A,0.0,0.0,1.0,1.0
9487,Floor,CAMK1G,0.0,0.0,1.0,1.0
9488,Floor,CAMSAP3,0.0,0.0,1.0,1.0
9489,Floor,SNORA73,0.0,0.0,1.0,1.0
9490,Floor,CASP5,0.0,0.0,1.0,1.0
9491,Floor,CASR,0.0,0.0,1.0,1.0
9492,Floor,CASQ2,0.0,0.0,1.0,1.0
9493,Floor,CAV3,0.0,0.0,1.0,1.0
9494,Floor,CAV1,0.0,0.0,1.0,1.0
9495,Floor,CATSPERB,0.0,0.0,1.0,1.0
9496,Floor,CATSPER4,0.0,0.0,1.0,1.0
9497,Floor,CATSPER3,0.0,0.0,1.0,1.0
9498,Floor,SMCP,0.0,0.0,1.0,1.0
9499,Floor,SMCO3,0.0,0.0,1.0,1.0
9500,Floor,SMCO2,0.0,0.0,1.0,1.0
9501,Floor,SMCO1,0.0,0.0,1.0,1.0
9502,Floor,CAPN5,0.0,0.0,1.0,1.0
9503,Floor,SMIM1,0.0,0.0,1.0,1.0
9504,Floor,SMG7-AS1,0.0,0.0,1.0,1.0
9505,Floor,SMIM21,0.0,0.0,1.0,1.0
9506,Floor,SMIM18,0.0,0.0,1.0,1.0
9507,Floor,SMIM17,0.0,0.0,1.0,1.0
9508,Floor,CBLN2,0.0,0.0,1.0,1.0
9509,Floor,CBLN1,0.0,0.0,1.0,1.0
9510,Floor,CBLN4,0.0,0.0,1.0,1.0
9511,Floor,CBY1,0.0,0.0,1.0,1.0
9512,Floor,CCAT1,0.0,0.0,1.0,1.0
9513,Floor,CC2D2B,0.0,0.0,1.0,1.0
9514,Floor,CC2D2A,0.0,0.0,1.0,1.0
9515,Floor,SMCR5,0.0,0.0,1.0,1.0
9516,Floor,CAPNS2,0.0,0.0,1.0,1.0
9517,Floor,SNAI2,0.0,0.0,1.0,1.0
9518,Floor,SMYD3-IT1,0.0,0.0,1.0,1.0
9519,Floor,SNAP25-AS1,0.0,0.0,1.0,1.0
9520,Floor,SNAP25,0.0,0.0,1.0,1.0
9521,Floor,SNCAIP,0.0,0.0,1.0,1.0
9522,Floor,CARD17,0.0,0.0,1.0,1.0
9523,Floor,CARD14,0.0,0.0,1.0,1.0
9524,Floor,CARD10,0.0,0.0,1.0,1.0
9525,Floor,CASC18,0.0,0.0,1.0,1.0
9526,Floor,CASC17,0.0,0.0,1.0,1.0
9527,Floor,CASC14,0.0,0.0,1.0,1.0
9528,Floor,CASQ1,0.0,0.0,1.0,1.0
9529,Floor,CASC10,0.0,0.0,1.0,1.0
9530,Floor,CASC1,0.0,0.0,1.0,1.0
9531,Floor,CASC8,0.0,0.0,1.0,1.0
9532,Floor,CASC6,0.0,0.0,1.0,1.0
9533,Floor,CASC20,0.0,0.0,1.0,1.0
9534,Floor,SMLR1,0.0,0.0,1.0,1.0
9535,Floor,SMIM22,0.0,0.0,1.0,1.0
9536,Floor,SMOC2,0.0,0.0,1.0,1.0
9537,Floor,SMO,0.0,0.0,1.0,1.0
9538,Floor,SMTN,0.0,0.0,1.0,1.0
9539,Floor,SMYD1,0.0,0.0,1.0,1.0
9540,Floor,SMTNL2,0.0,0.0,1.0,1.0
9541,Floor,CASP16,0.0,0.0,1.0,1.0
9542,Floor,CASC11,0.0,0.0,1.0,1.0
9543,Floor,CACNA1C-AS1,0.0,0.0,1.0,1.0
9544,Floor,CACNA1C,0.0,0.0,1.0,1.0
9545,Floor,CACNA1B,0.0,0.0,1.0,1.0
9546,Floor,CACNA2D2,0.0,0.0,1.0,1.0
9547,Floor,CACNA2D1,0.0,0.0,1.0,1.0
9548,Floor,CACNA1S,0.0,0.0,1.0,1.0
9549,Floor,CACNA1H,0.0,0.0,1.0,1.0
9550,Floor,CACNA1G,0.0,0.0,1.0,1.0
9551,Floor,SNTN,0.0,0.0,1.0,1.0
9552,Floor,SNTG2,0.0,0.0,1.0,1.0
9553,Floor,SNTG1,0.0,0.0,1.0,1.0
9554,Floor,SNURF,0.0,0.0,1.0,1.0
9555,Floor,SNORA58,0.0,0.0,1.0,1.0
9556,Floor,SNORD63,0.0,0.0,1.0,1.0
9557,Floor,SNORD60,0.0,0.0,1.0,1.0
9558,Floor,SNORD46,0.0,0.0,1.0,1.0
9559,Floor,SNORD41,0.0,0.0,1.0,1.0
9560,Floor,SNORD83A,0.0,0.0,1.0,1.0
9561,Floor,SNORD82,0.0,0.0,1.0,1.0
9562,Floor,SNORD8,0.0,0.0,1.0,1.0
9563,Floor,SNORD78,0.0,0.0,1.0,1.0
9564,Floor,SNORD71,0.0,0.0,1.0,1.0
9565,Floor,SNORD70,0.0,0.0,1.0,1.0
9566,Floor,SNORD67,0.0,0.0,1.0,1.0
9567,Floor,SNRK-AS1,0.0,0.0,1.0,1.0
9568,Floor,SNX15,0.0,0.0,1.0,1.0
9569,Floor,C9orf57,0.0,0.0,1.0,1.0
9570,Floor,C9orf47,0.0,0.0,1.0,1.0
9571,Floor,C9orf43,0.0,0.0,1.0,1.0
9572,Floor,C9orf38,0.0,0.0,1.0,1.0
9573,Floor,C9orf84,0.0,0.0,1.0,1.0
9574,Floor,C9orf66,0.0,0.0,1.0,1.0
9575,Floor,CA12,0.0,0.0,1.0,1.0
9576,Floor,CA10,0.0,0.0,1.0,1.0
9577,Floor,C9orf96,0.0,0.0,1.0,1.0
9578,Floor,C9orf9,0.0,0.0,1.0,1.0
9579,Floor,CA7,0.0,0.0,1.0,1.0
9580,Floor,CA5A,0.0,0.0,1.0,1.0
9581,Floor,CACNA1C-IT3,0.0,0.0,1.0,1.0
9582,Floor,CA3,0.0,0.0,1.0,1.0
9583,Floor,CABP1,0.0,0.0,1.0,1.0
9584,Floor,CAB39L,0.0,0.0,1.0,1.0
9585,Floor,CACHD1,0.0,0.0,1.0,1.0
9586,Floor,CACFD1,0.0,0.0,1.0,1.0
9587,Floor,CABYR,0.0,0.0,1.0,1.0
9588,Floor,CABS1,0.0,0.0,1.0,1.0
9589,Floor,CABP7,0.0,0.0,1.0,1.0
9590,Floor,CABP5,0.0,0.0,1.0,1.0
9591,Floor,CABP4,0.0,0.0,1.0,1.0
9592,Floor,CACNA1F,0.0,0.0,1.0,1.0
9593,Floor,CACNA1E,0.0,0.0,1.0,1.0
9594,Floor,CACNA1D,0.0,0.0,1.0,1.0
9595,Floor,CA4,0.0,0.0,1.0,1.0
9596,Floor,SNORD104,0.0,0.0,1.0,1.0
9597,Floor,SNORD100,0.0,0.0,1.0,1.0
9598,Floor,SNORD12,0.0,0.0,1.0,1.0
9599,Floor,SNORD116-9,0.0,0.0,1.0,1.0
9600,Floor,SNORD116-6,0.0,0.0,1.0,1.0
9601,Floor,SNORD116-5,0.0,0.0,1.0,1.0
9602,Floor,SNORD116-29,0.0,0.0,1.0,1.0
9603,Floor,SNORD116-24,0.0,0.0,1.0,1.0
9604,Floor,SNORD3B-1,0.0,0.0,1.0,1.0
9605,Floor,SNORD3A,0.0,0.0,1.0,1.0
9606,Floor,SNORD20,0.0,0.0,1.0,1.0
9607,Floor,SNORD19,0.0,0.0,1.0,1.0
9608,Floor,SNPH,0.0,0.0,1.0,1.0
9609,Floor,SNORD14E,0.0,0.0,1.0,1.0
9610,Floor,SNORD14A,0.0,0.0,1.0,1.0
9611,Floor,SNORD12C,0.0,0.0,1.0,1.0
9612,Floor,SNORA50,0.0,0.0,1.0,1.0
9613,Floor,SNORA49,0.0,0.0,1.0,1.0
9614,Floor,SNORA48,0.0,0.0,1.0,1.0
9615,Floor,SNORA46,0.0,0.0,1.0,1.0
9616,Floor,SNORA45,0.0,0.0,1.0,1.0
9617,Floor,SNORA43,0.0,0.0,1.0,1.0
9618,Floor,SNORA42,0.0,0.0,1.0,1.0
9619,Floor,SNORA40,0.0,0.0,1.0,1.0
9620,Floor,SNORA59B,0.0,0.0,1.0,1.0
9621,Floor,SNORA59A,0.0,0.0,1.0,1.0
9622,Floor,SNORD17,0.0,0.0,1.0,1.0
9623,Floor,SNORD99,0.0,0.0,1.0,1.0
9624,Floor,SNORD94,0.0,0.0,1.0,1.0
9625,Floor,SNORD9,0.0,0.0,1.0,1.0
9626,Floor,CACNG3,0.0,0.0,1.0,1.0
9627,Floor,CACNG2,0.0,0.0,1.0,1.0
9628,Floor,CACNG1,0.0,0.0,1.0,1.0
9629,Floor,CACTIN-AS1,0.0,0.0,1.0,1.0
9630,Floor,CACNG7,0.0,0.0,1.0,1.0
9631,Floor,CACNG4,0.0,0.0,1.0,1.0
9632,Floor,CAGE1,0.0,0.0,1.0,1.0
9633,Floor,CADPS2,0.0,0.0,1.0,1.0
9634,Floor,CADM3,0.0,0.0,1.0,1.0
9635,Floor,SNORD109A,0.0,0.0,1.0,1.0
9636,Floor,CADM2,0.0,0.0,1.0,1.0
9637,Floor,CALCR,0.0,0.0,1.0,1.0
9638,Floor,CALCB,0.0,0.0,1.0,1.0
9639,Floor,CALB1,0.0,0.0,1.0,1.0
9640,Floor,SNORA9,0.0,0.0,1.0,1.0
9641,Floor,SNORA84,0.0,0.0,1.0,1.0
9642,Floor,SNORA80B,0.0,0.0,1.0,1.0
9643,Floor,SNORA79,0.0,0.0,1.0,1.0
9644,Floor,SNORA77,0.0,0.0,1.0,1.0
9645,Floor,SNORD116-2,0.0,0.0,1.0,1.0
9646,Floor,SNORD116-1,0.0,0.0,1.0,1.0
9647,Floor,SNORD112,0.0,0.0,1.0,1.0
9648,Floor,SNORD11,0.0,0.0,1.0,1.0
9649,Floor,CADM2-AS1,0.0,0.0,1.0,1.0
9650,Floor,CCL2,0.0,0.0,1.0,1.0
9651,Floor,CCL19,0.0,0.0,1.0,1.0
9652,Floor,CCL18,0.0,0.0,1.0,1.0
9653,Floor,CCL16,0.0,0.0,1.0,1.0
9654,Floor,CCL15,0.0,0.0,1.0,1.0
9655,Floor,CCL14,0.0,0.0,1.0,1.0
9656,Floor,CCL13,0.0,0.0,1.0,1.0
9657,Floor,CCKBR,0.0,0.0,1.0,1.0
9658,Floor,CCL3L3,0.0,0.0,1.0,1.0
9659,Floor,CCL3L1,0.0,0.0,1.0,1.0
9660,Floor,CCL3,0.0,0.0,1.0,1.0
9661,Floor,CCL25,0.0,0.0,1.0,1.0
9662,Floor,CCDC108,0.0,0.0,1.0,1.0
9663,Floor,CCL22,0.0,0.0,1.0,1.0
9664,Floor,CCM2L,0.0,0.0,1.0,1.0
9665,Floor,CCL7,0.0,0.0,1.0,1.0
9666,Floor,CCND1,0.0,0.0,1.0,1.0
9667,Floor,CCNB3,0.0,0.0,1.0,1.0
9668,Floor,CCNA2,0.0,0.0,1.0,1.0
9669,Floor,CCNA1,0.0,0.0,1.0,1.0
9670,Floor,SLC35F4,0.0,0.0,1.0,1.0
9671,Floor,SLC35F1,0.0,0.0,1.0,1.0
9672,Floor,SLC36A1,0.0,0.0,1.0,1.0
9673,Floor,SLC35G6,0.0,0.0,1.0,1.0
9674,Floor,SLC35G5,0.0,0.0,1.0,1.0
9675,Floor,CCL23,0.0,0.0,1.0,1.0
9676,Floor,SLC4A1,0.0,0.0,1.0,1.0
9677,Floor,SLC47A2,0.0,0.0,1.0,1.0
9678,Floor,SLC46A2,0.0,0.0,1.0,1.0
9679,Floor,SLC46A1,0.0,0.0,1.0,1.0
9680,Floor,SLC4A11,0.0,0.0,1.0,1.0
9681,Floor,SLC4A10,0.0,0.0,1.0,1.0
9682,Floor,SLC5A1,0.0,0.0,1.0,1.0
9683,Floor,SLC52A3,0.0,0.0,1.0,1.0
9684,Floor,SLC52A1,0.0,0.0,1.0,1.0
9685,Floor,SLC4A9,0.0,0.0,1.0,1.0
9686,Floor,SLC5A5,0.0,0.0,1.0,1.0
9687,Floor,SLC5A4,0.0,0.0,1.0,1.0
9688,Floor,SLC44A3,0.0,0.0,1.0,1.0
9689,Floor,SLC5A12,0.0,0.0,1.0,1.0
9690,Floor,SLC5A11,0.0,0.0,1.0,1.0
9691,Floor,SLC5A10,0.0,0.0,1.0,1.0
9692,Floor,SLC39A2,0.0,0.0,1.0,1.0
9693,Floor,SLC39A12-AS1,0.0,0.0,1.0,1.0
9694,Floor,SLC39A12,0.0,0.0,1.0,1.0
9695,Floor,SLC3A1,0.0,0.0,1.0,1.0
9696,Floor,SLC39A5,0.0,0.0,1.0,1.0
9697,Floor,SLC45A3,0.0,0.0,1.0,1.0
9698,Floor,SLC45A2,0.0,0.0,1.0,1.0
9699,Floor,SLC45A1,0.0,0.0,1.0,1.0
9700,Floor,SLC44A5,0.0,0.0,1.0,1.0
9701,Floor,SLC44A4,0.0,0.0,1.0,1.0
9702,Floor,SLC5A2,0.0,0.0,1.0,1.0
9703,Floor,SLC28A3,0.0,0.0,1.0,1.0
9704,Floor,SLC28A2,0.0,0.0,1.0,1.0
9705,Floor,SLC28A1,0.0,0.0,1.0,1.0
9706,Floor,SLC27A6,0.0,0.0,1.0,1.0
9707,Floor,SLC27A5,0.0,0.0,1.0,1.0
9708,Floor,SLC2A12,0.0,0.0,1.0,1.0
9709,Floor,SLC2A10,0.0,0.0,1.0,1.0
9710,Floor,SLC2A1-AS1,0.0,0.0,1.0,1.0
9711,Floor,SLC29A4,0.0,0.0,1.0,1.0
9712,Floor,SLC2A5,0.0,0.0,1.0,1.0
9713,Floor,SLC2A2,0.0,0.0,1.0,1.0
9714,Floor,CD200R1L,0.0,0.0,1.0,1.0
9715,Floor,SLC35G3,0.0,0.0,1.0,1.0
9716,Floor,CD1B,0.0,0.0,1.0,1.0
9717,Floor,CD248,0.0,0.0,1.0,1.0
9718,Floor,CD207,0.0,0.0,1.0,1.0
9719,Floor,CD276,0.0,0.0,1.0,1.0
9720,Floor,CD274,0.0,0.0,1.0,1.0
9721,Floor,CD300LG,0.0,0.0,1.0,1.0
9722,Floor,CD300LD,0.0,0.0,1.0,1.0
9723,Floor,SLC25A30-AS1,0.0,0.0,1.0,1.0
9724,Floor,SLC25A41,0.0,0.0,1.0,1.0
9725,Floor,SLC25A53,0.0,0.0,1.0,1.0
9726,Floor,SLC25A52,0.0,0.0,1.0,1.0
9727,Floor,SLC25A47,0.0,0.0,1.0,1.0
9728,Floor,CD200,0.0,0.0,1.0,1.0
9729,Floor,SLC35G1,0.0,0.0,1.0,1.0
9730,Floor,SLC36A3,0.0,0.0,1.0,1.0
9731,Floor,SLC38A3,0.0,0.0,1.0,1.0
9732,Floor,SLC38A11,0.0,0.0,1.0,1.0
9733,Floor,CCNE2,0.0,0.0,1.0,1.0
9734,Floor,CCNJL,0.0,0.0,1.0,1.0
9735,Floor,CCNO,0.0,0.0,1.0,1.0
9736,Floor,CCR6,0.0,0.0,1.0,1.0
9737,Floor,CCR4,0.0,0.0,1.0,1.0
9738,Floor,CCR10,0.0,0.0,1.0,1.0
9739,Floor,SLC30A3,0.0,0.0,1.0,1.0
9740,Floor,SLC30A2,0.0,0.0,1.0,1.0
9741,Floor,SLC29A2,0.0,0.0,1.0,1.0
9742,Floor,SLC34A1,0.0,0.0,1.0,1.0
9743,Floor,SLC35D3,0.0,0.0,1.0,1.0
9744,Floor,CCR8,0.0,0.0,1.0,1.0
9745,Floor,CCT6B,0.0,0.0,1.0,1.0
9746,Floor,CCT8L2,0.0,0.0,1.0,1.0
9747,Floor,CD1A,0.0,0.0,1.0,1.0
9748,Floor,CD19,0.0,0.0,1.0,1.0
9749,Floor,CD164L2,0.0,0.0,1.0,1.0
9750,Floor,CD163L1,0.0,0.0,1.0,1.0
9751,Floor,SLC27A2,0.0,0.0,1.0,1.0
9752,Floor,SLC26A9,0.0,0.0,1.0,1.0
9753,Floor,SLC26A7,0.0,0.0,1.0,1.0
9754,Floor,SLC26A5,0.0,0.0,1.0,1.0
9755,Floor,SLC34A2,0.0,0.0,1.0,1.0
9756,Floor,SLFNL1,0.0,0.0,1.0,1.0
9757,Floor,SLMO1,0.0,0.0,1.0,1.0
9758,Floor,SLITRK3,0.0,0.0,1.0,1.0
9759,Floor,SMAD1,0.0,0.0,1.0,1.0
9760,Floor,SLX1A,0.0,0.0,1.0,1.0
9761,Floor,SLPI,0.0,0.0,1.0,1.0
9762,Floor,CCDC173,0.0,0.0,1.0,1.0
9763,Floor,CCDC17,0.0,0.0,1.0,1.0
9764,Floor,CCDC169,0.0,0.0,1.0,1.0
9765,Floor,CCDC168,0.0,0.0,1.0,1.0
9766,Floor,CCDC182,0.0,0.0,1.0,1.0
